dataset,item_id,title,genres,category,metadata_json,source
genome_2021,88,Black Sheep (1996),,movie,"{""directedBy"": ""Penelope Spheeris"", ""starring"": ""Chris Farley, David Spade, Tim Matheson, Christine Ebersole, Gary Busey, Grant Heslov, Timothy Carhart, Bruce McGill, Michael Patrick Carter, Boyd Banks, David St. James, Chris Owen, Kevin P. Farley, John Farley, Julie Benz"", ""avgRating"": 3.12752, ""imdbId"": ""0115697""}",genome_2021/raw/metadata.json
genome_2021,89,Nick of Time (1995),,movie,"{""directedBy"": ""John Badham"", ""starring"": ""Johnny Depp, Charles Dutton, Christopher Walken, Courtney Chase"", ""avgRating"": 3.12741, ""imdbId"": ""0113972""}",genome_2021/raw/metadata.json
genome_2021,90,The Journey of August King (1995),,movie,"{""directedBy"": ""John Duigan"", ""starring"": ""Jason Patric,Thandie Newton,Sam Waterston,Larry Drake,Eric Mabius,Muse Watson,John Doman,Andy Stahl,Dale Dickey,Lee Norris,Mark Joy,Maya Angelou"", ""avgRating"": 3.33553, ""imdbId"": ""0113490""}",genome_2021/raw/metadata.json
genome_2021,92,Mary Reilly (1996),,movie,"{""directedBy"": ""Stephen Frears"", ""starring"": ""Julia Roberts, John Malkovich, George Cole, Michael Gambon, Kathy Staff, Glenn Close, Michael Sheen, Bronagh Gallagher, Ciar\u00e1n Hinds"", ""avgRating"": 2.85117, ""imdbId"": ""0117002""}",genome_2021/raw/metadata.json
genome_2021,93,Vampire in Brooklyn (1995),,movie,"{""directedBy"": ""Wes Craven"", ""starring"": ""Kadeem Hardison, Eddie Murphy, Allen Payne, Angela Bassett"", ""avgRating"": 2.50291, ""imdbId"": ""0114825""}",genome_2021/raw/metadata.json
genome_2021,94,Beautiful Girls (1996),,movie,"{""directedBy"": ""Ted Demme"", ""starring"": ""Timothy Hutton, Matt Dillon, Noah Emmerich, Annabeth Gish, Lauren Holly, Natalie Portman"", ""avgRating"": 3.53073, ""imdbId"": ""0115639""}",genome_2021/raw/metadata.json
genome_2021,95,Broken Arrow (1996),,movie,"{""directedBy"": ""John Woo"", ""starring"": ""John Travolta, Christian Slater, Samantha Mathis, Delroy Lindo, Bob Gunton, Frank Whaley, Vondie Curtis-Hall, Jack Thompson, Vyto Ruginis, Shaun Toub, Kurtwood Smith, Daniel von Bargen, Carmen Argenziano, James MacDonald, French Stewart, Chris Mulkey, Raymond Cruz"", ""avgRating"": 3.10577, ""imdbId"": ""0115759""}",genome_2021/raw/metadata.json
genome_2021,96,In the Bleak Midwinter (1995),,movie,"{""directedBy"": ""Kenneth Branagh"", ""starring"": ""Richard Briers, Nicholas Farrell, Hetta Charnley, Joan Collins"", ""avgRating"": 3.68906, ""imdbId"": ""0113403""}",genome_2021/raw/metadata.json
genome_2021,97,"Hate (Haine, La) (1995)",,movie,"{""directedBy"": ""Mathieu Kassovitz"", ""starring"": ""Vincent Cassel, Hubert Kound\u00e9, Sa\u00efd Taghmaoui, Abdel Ahmed Ghili"", ""avgRating"": 4.00641, ""imdbId"": ""0113247""}",genome_2021/raw/metadata.json
genome_2021,98,Shopping (1994),,movie,"{""directedBy"": ""Paul W.S. Anderson"", ""starring"": ""Sadie Frost, Jude Law, Sean Pertwee, Sean Bean, Fraser James"", ""avgRating"": 2.66842, ""imdbId"": ""0111173""}",genome_2021/raw/metadata.json
genome_2021,99,Heidi Fleiss: Hollywood Madam (1995),,movie,"{""directedBy"": ""Nick Broomfield"", ""starring"": ""Nick Broomfield"", ""avgRating"": 3.10982, ""imdbId"": ""0113283""}",genome_2021/raw/metadata.json
genome_2021,100,City Hall (1996),,movie,"{""directedBy"": ""Harold Becker"", ""starring"": ""Al Pacino, John Cusack, Bridget Fonda, Danny Aiello, Martin Landau, David Paymer, Anthony Franciosa, Richard Schiff, Lindsay Duncan, Nestor Serrano, Lauren V\u00e9lez"", ""avgRating"": 3.22961, ""imdbId"": ""0115907""}",genome_2021/raw/metadata.json
genome_2021,101,Bottle Rocket (1996),,movie,"{""directedBy"": ""Wes Anderson"", ""starring"": ""Ned Dowd, Luke Wilson, Owen Wilson, Shea Fowler, James Caan"", ""avgRating"": 3.76279, ""imdbId"": ""0115734""}",genome_2021/raw/metadata.json
