dataset,item_id,title,genres,category,metadata_json,source
ml-latest-small,2002,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,Action,"{""release_year"": 1992, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,2003,Gremlins (1984),Comedy|Horror,Comedy,"{""release_year"": 1984, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2004,Gremlins 2: The New Batch (1990),Comedy|Horror,Comedy,"{""release_year"": 1990, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2005,"Goonies, The (1985)",Action|Adventure|Children|Comedy|Fantasy,Action,"{""release_year"": 1985, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,2006,"Mask of Zorro, The (1998)",Action|Comedy|Romance,Action,"{""release_year"": 1998, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,2007,Polish Wedding (1998),Comedy,Comedy,"{""release_year"": 1998, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2008,"This World, Then the Fireworks (1997)",Crime|Drama|Film-Noir,Crime,"{""release_year"": 1997, ""primary_genre"": ""Crime""}",ml-latest-small/movies.csv
ml-latest-small,2009,Soylent Green (1973),Drama|Mystery|Sci-Fi|Thriller,Drama,"{""release_year"": 1973, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,2010,Metropolis (1927),Drama|Sci-Fi,Drama,"{""release_year"": 1927, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,2011,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi,Adventure,"{""release_year"": 1989, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2012,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western,Adventure,"{""release_year"": 1990, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2013,"Poseidon Adventure, The (1972)",Action|Adventure|Drama,Action,"{""release_year"": 1972, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,2014,Freaky Friday (1977),Children|Comedy|Fantasy,Children,"{""release_year"": 1977, ""primary_genre"": ""Children""}",ml-latest-small/movies.csv
ml-latest-small,2015,"Absent-Minded Professor, The (1961)",Children|Comedy|Fantasy,Children,"{""release_year"": 1961, ""primary_genre"": ""Children""}",ml-latest-small/movies.csv
ml-latest-small,2016,"Apple Dumpling Gang Rides Again, The (1979)",Children|Comedy|Western,Children,"{""release_year"": 1979, ""primary_genre"": ""Children""}",ml-latest-small/movies.csv
ml-latest-small,2017,Babes in Toyland (1961),Children|Fantasy|Musical,Children,"{""release_year"": 1961, ""primary_genre"": ""Children""}",ml-latest-small/movies.csv
ml-latest-small,2018,Bambi (1942),Animation|Children|Drama,Animation,"{""release_year"": 1942, ""primary_genre"": ""Animation""}",ml-latest-small/movies.csv
ml-latest-small,2019,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama,Action,"{""release_year"": 1954, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,2020,Dangerous Liaisons (1988),Drama|Romance,Drama,"{""release_year"": 1988, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,2021,Dune (1984),Adventure|Sci-Fi,Adventure,"{""release_year"": 1984, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2022,"Last Temptation of Christ, The (1988)",Drama,Drama,"{""release_year"": 1988, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,2023,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller,Crime,"{""release_year"": 1990, ""primary_genre"": ""Crime""}",ml-latest-small/movies.csv
ml-latest-small,2024,"Rapture, The (1991)",Drama|Mystery,Drama,"{""release_year"": 1991, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,2025,Lolita (1997),Drama|Romance,Drama,"{""release_year"": 1997, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,2026,Disturbing Behavior (1998),Horror|Thriller,Horror,"{""release_year"": 1998, ""primary_genre"": ""Horror""}",ml-latest-small/movies.csv
ml-latest-small,2027,Jane Austen's Mafia! (1998),Comedy|Crime,Comedy,"{""release_year"": 1998, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2028,Saving Private Ryan (1998),Action|Drama|War,Action,"{""release_year"": 1998, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,2032,"Barefoot Executive, The (1971)",Children|Comedy,Children,"{""release_year"": 1971, ""primary_genre"": ""Children""}",ml-latest-small/movies.csv
ml-latest-small,2033,"Black Cauldron, The (1985)",Adventure|Animation|Children|Fantasy,Adventure,"{""release_year"": 1985, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2034,"Black Hole, The (1979)",Children|Sci-Fi,Children,"{""release_year"": 1979, ""primary_genre"": ""Children""}",ml-latest-small/movies.csv
ml-latest-small,2035,Blackbeard's Ghost (1968),Children|Comedy,Children,"{""release_year"": 1968, ""primary_genre"": ""Children""}",ml-latest-small/movies.csv
ml-latest-small,2036,Blank Check (1994),Children|Comedy,Children,"{""release_year"": 1994, ""primary_genre"": ""Children""}",ml-latest-small/movies.csv
ml-latest-small,2037,Candleshoe (1977),Adventure|Children|Comedy,Adventure,"{""release_year"": 1977, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2038,"Cat from Outer Space, The (1978)",Children|Comedy|Sci-Fi,Children,"{""release_year"": 1978, ""primary_genre"": ""Children""}",ml-latest-small/movies.csv
ml-latest-small,2040,"Computer Wore Tennis Shoes, The (1969)",Children|Comedy,Children,"{""release_year"": 1969, ""primary_genre"": ""Children""}",ml-latest-small/movies.csv
ml-latest-small,2041,Condorman (1981),Action|Adventure|Children|Comedy,Action,"{""release_year"": 1981, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,2042,D2: The Mighty Ducks (1994),Children|Comedy,Children,"{""release_year"": 1994, ""primary_genre"": ""Children""}",ml-latest-small/movies.csv
ml-latest-small,2043,Darby O'Gill and the Little People (1959),Adventure|Children|Fantasy,Adventure,"{""release_year"": 1959, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2044,"Devil and Max Devlin, The (1981)",Comedy|Fantasy,Comedy,"{""release_year"": 1981, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2046,Flight of the Navigator (1986),Adventure|Children|Sci-Fi,Adventure,"{""release_year"": 1986, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2048,"Great Mouse Detective, The (1986)",Action|Animation|Children|Crime,Action,"{""release_year"": 1986, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,2050,Herbie Goes Bananas (1980),Adventure|Children|Comedy,Adventure,"{""release_year"": 1980, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2051,Herbie Goes to Monte Carlo (1977),Adventure|Children|Comedy,Adventure,"{""release_year"": 1977, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2052,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror,Children,"{""release_year"": 1993, ""primary_genre"": ""Children""}",ml-latest-small/movies.csv
ml-latest-small,2053,"Honey, I Blew Up the Kid (1992)",Children|Comedy|Sci-Fi,Children,"{""release_year"": 1992, ""primary_genre"": ""Children""}",ml-latest-small/movies.csv
ml-latest-small,2054,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi,Adventure,"{""release_year"": 1989, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2055,Hot Lead and Cold Feet (1978),Action|Comedy|Western,Action,"{""release_year"": 1978, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,2056,In Search of the Castaways (1962),Adventure|Children,Adventure,"{""release_year"": 1962, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2057,"Incredible Journey, The (1963)",Adventure|Children,Adventure,"{""release_year"": 1963, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2058,"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller,Action,"{""release_year"": 1998, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,2059,"Parent Trap, The (1998)",Children|Comedy|Romance,Children,"{""release_year"": 1998, ""primary_genre"": ""Children""}",ml-latest-small/movies.csv
ml-latest-small,2060,BASEketball (1998),Comedy,Comedy,"{""release_year"": 1998, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2064,Roger & Me (1989),Documentary,Documentary,"{""release_year"": 1989, ""primary_genre"": ""Documentary""}",ml-latest-small/movies.csv
ml-latest-small,2065,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance,Comedy,"{""release_year"": 1985, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2066,Out of the Past (1947),Film-Noir,Film-Noir,"{""release_year"": 1947, ""primary_genre"": ""Film-Noir""}",ml-latest-small/movies.csv
ml-latest-small,2067,Doctor Zhivago (1965),Drama|Romance|War,Drama,"{""release_year"": 1965, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,2068,Fanny and Alexander (Fanny och Alexander) (1982),Drama|Fantasy|Mystery,Drama,"{""release_year"": 1982, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,2069,"Trip to Bountiful, The (1985)",Drama,Drama,"{""release_year"": 1985, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,2070,Tender Mercies (1983),Drama|Romance|Western,Drama,"{""release_year"": 1983, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,2071,And the Band Played On (1993),Drama,Drama,"{""release_year"": 1993, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,2072,"'burbs, The (1989)",Comedy,Comedy,"{""release_year"": 1989, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2073,Fandango (1985),Comedy,Comedy,"{""release_year"": 1985, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2074,"Night Porter, The (Portiere di notte, Il) (1974)",Crime|Drama|Romance,Crime,"{""release_year"": 1974, ""primary_genre"": ""Crime""}",ml-latest-small/movies.csv
ml-latest-small,2075,Mephisto (1981),Drama|War,Drama,"{""release_year"": 1981, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,2076,Blue Velvet (1986),Drama|Mystery|Thriller,Drama,"{""release_year"": 1986, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,2077,"Journey of Natty Gann, The (1985)",Adventure|Children,Adventure,"{""release_year"": 1985, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2078,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical,Animation,"{""release_year"": 1967, ""primary_genre"": ""Animation""}",ml-latest-small/movies.csv
ml-latest-small,2080,Lady and the Tramp (1955),Animation|Children|Comedy|Romance,Animation,"{""release_year"": 1955, ""primary_genre"": ""Animation""}",ml-latest-small/movies.csv
ml-latest-small,2081,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance,Animation,"{""release_year"": 1989, ""primary_genre"": ""Animation""}",ml-latest-small/movies.csv
ml-latest-small,2082,"Mighty Ducks, The (1992)",Children|Comedy,Children,"{""release_year"": 1992, ""primary_genre"": ""Children""}",ml-latest-small/movies.csv
ml-latest-small,2083,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical,Children,"{""release_year"": 1992, ""primary_genre"": ""Children""}",ml-latest-small/movies.csv
ml-latest-small,2084,Newsies (1992),Children|Musical,Children,"{""release_year"": 1992, ""primary_genre"": ""Children""}",ml-latest-small/movies.csv
ml-latest-small,2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children,Adventure,"{""release_year"": 1961, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2087,Peter Pan (1953),Animation|Children|Fantasy|Musical,Animation,"{""release_year"": 1953, ""primary_genre"": ""Animation""}",ml-latest-small/movies.csv
ml-latest-small,2088,Popeye (1980),Adventure|Comedy|Musical,Adventure,"{""release_year"": 1980, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2089,"Rescuers Down Under, The (1990)",Adventure|Animation|Children,Adventure,"{""release_year"": 1990, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2090,"Rescuers, The (1977)",Adventure|Animation|Children|Crime|Drama,Adventure,"{""release_year"": 1977, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2091,Return from Witch Mountain (1978),Children|Sci-Fi,Children,"{""release_year"": 1978, ""primary_genre"": ""Children""}",ml-latest-small/movies.csv
ml-latest-small,2092,"Return of Jafar, The (1994)",Adventure|Animation|Children|Fantasy|Musical|Romance,Adventure,"{""release_year"": 1994, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2093,Return to Oz (1985),Adventure|Children|Fantasy,Adventure,"{""release_year"": 1985, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2094,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,Action,"{""release_year"": 1991, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,2095,"Shaggy D.A., The (1976)",Children|Comedy,Children,"{""release_year"": 1976, ""primary_genre"": ""Children""}",ml-latest-small/movies.csv
ml-latest-small,2096,Sleeping Beauty (1959),Animation|Children|Musical,Animation,"{""release_year"": 1959, ""primary_genre"": ""Animation""}",ml-latest-small/movies.csv
ml-latest-small,2097,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller,Children,"{""release_year"": 1983, ""primary_genre"": ""Children""}",ml-latest-small/movies.csv
ml-latest-small,2098,Son of Flubber (1963),Children|Comedy,Children,"{""release_year"": 1963, ""primary_genre"": ""Children""}",ml-latest-small/movies.csv
ml-latest-small,2099,Song of the South (1946),Adventure|Animation|Children|Musical,Adventure,"{""release_year"": 1946, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2100,Splash (1984),Comedy|Fantasy|Romance,Comedy,"{""release_year"": 1984, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2102,Steamboat Willie (1928),Animation|Children|Comedy|Musical,Animation,"{""release_year"": 1928, ""primary_genre"": ""Animation""}",ml-latest-small/movies.csv
ml-latest-small,2103,Tall Tale (1995),Adventure|Children|Fantasy|Western,Adventure,"{""release_year"": 1995, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2104,Tex (1982),Drama,Drama,"{""release_year"": 1982, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,2105,Tron (1982),Action|Adventure|Sci-Fi,Action,"{""release_year"": 1982, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,2106,Swing Kids (1993),Drama|War,Drama,"{""release_year"": 1993, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Horror|Thriller,Horror,"{""release_year"": 1998, ""primary_genre"": ""Horror""}",ml-latest-small/movies.csv
ml-latest-small,2108,L.A. Story (1991),Comedy|Romance,Comedy,"{""release_year"": 1991, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2109,"Jerk, The (1979)",Comedy,Comedy,"{""release_year"": 1979, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,Comedy,"{""release_year"": 1982, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2111,"Man with Two Brains, The (1983)",Comedy,Comedy,"{""release_year"": 1983, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2112,Grand Canyon (1991),Crime|Drama,Crime,"{""release_year"": 1991, ""primary_genre"": ""Crime""}",ml-latest-small/movies.csv
ml-latest-small,2114,"Outsiders, The (1983)",Drama,Drama,"{""release_year"": 1983, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy,Action,"{""release_year"": 1984, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy,Adventure,"{""release_year"": 1978, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2117,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi,Drama,"{""release_year"": 1984, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,2118,"Dead Zone, The (1983)",Thriller,Thriller,"{""release_year"": 1983, ""primary_genre"": ""Thriller""}",ml-latest-small/movies.csv
ml-latest-small,2119,Maximum Overdrive (1986),Horror,Horror,"{""release_year"": 1986, ""primary_genre"": ""Horror""}",ml-latest-small/movies.csv
ml-latest-small,2120,Needful Things (1993),Drama|Horror,Drama,"{""release_year"": 1993, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,2121,Cujo (1983),Horror|Thriller,Horror,"{""release_year"": 1983, ""primary_genre"": ""Horror""}",ml-latest-small/movies.csv
ml-latest-small,2122,Children of the Corn (1984),Horror|Thriller,Horror,"{""release_year"": 1984, ""primary_genre"": ""Horror""}",ml-latest-small/movies.csv
ml-latest-small,2123,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy,Animation,"{""release_year"": 1989, ""primary_genre"": ""Animation""}",ml-latest-small/movies.csv
ml-latest-small,2124,"Addams Family, The (1991)",Children|Comedy|Fantasy,Children,"{""release_year"": 1991, ""primary_genre"": ""Children""}",ml-latest-small/movies.csv
ml-latest-small,2125,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance,Comedy,"{""release_year"": 1998, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller,Action,"{""release_year"": 1998, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,2130,Atlantic City (1980),Crime|Drama|Romance,Crime,"{""release_year"": 1980, ""primary_genre"": ""Crime""}",ml-latest-small/movies.csv
ml-latest-small,2131,Autumn Sonata (Höstsonaten) (1978),Drama,Drama,"{""release_year"": 1978, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,2132,Who's Afraid of Virginia Woolf? (1966),Drama,Drama,"{""release_year"": 1966, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,2133,Adventures in Babysitting (1987),Adventure|Comedy,Adventure,"{""release_year"": 1987, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2134,Weird Science (1985),Comedy|Fantasy|Sci-Fi,Comedy,"{""release_year"": 1985, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2135,Doctor Dolittle (1967),Adventure|Children|Musical,Adventure,"{""release_year"": 1967, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2136,"Nutty Professor, The (1963)",Comedy|Sci-Fi,Comedy,"{""release_year"": 1963, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2137,Charlotte's Web (1973),Animation|Children,Animation,"{""release_year"": 1973, ""primary_genre"": ""Animation""}",ml-latest-small/movies.csv
ml-latest-small,2138,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy,Adventure,"{""release_year"": 1978, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2139,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama,Adventure,"{""release_year"": 1982, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2140,"Dark Crystal, The (1982)",Adventure|Fantasy,Adventure,"{""release_year"": 1982, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2141,"American Tail, An (1986)",Adventure|Animation|Children|Comedy,Adventure,"{""release_year"": 1986, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2142,"American Tail: Fievel Goes West, An (1991)",Adventure|Animation|Children|Musical|Western,Adventure,"{""release_year"": 1991, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2143,Legend (1985),Adventure|Fantasy|Romance,Adventure,"{""release_year"": 1985, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2144,Sixteen Candles (1984),Comedy|Romance,Comedy,"{""release_year"": 1984, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2145,Pretty in Pink (1986),Comedy|Drama|Romance,Comedy,"{""release_year"": 1986, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2146,St. Elmo's Fire (1985),Drama|Romance,Drama,"{""release_year"": 1985, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,2147,"Clan of the Cave Bear, The (1986)",Adventure|Drama|Fantasy,Adventure,"{""release_year"": 1986, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2148,House (1986),Comedy|Fantasy|Horror,Comedy,"{""release_year"": 1986, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2149,House II: The Second Story (1987),Comedy|Fantasy|Horror,Comedy,"{""release_year"": 1987, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2150,"Gods Must Be Crazy, The (1980)",Adventure|Comedy,Adventure,"{""release_year"": 1980, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2151,"Gods Must Be Crazy II, The (1989)",Comedy,Comedy,"{""release_year"": 1989, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2152,Air Bud: Golden Receiver (1998),Children|Comedy,Children,"{""release_year"": 1998, ""primary_genre"": ""Children""}",ml-latest-small/movies.csv
ml-latest-small,2153,"Avengers, The (1998)",Action|Adventure,Action,"{""release_year"": 1998, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,2154,How Stella Got Her Groove Back (1998),Drama|Romance,Drama,"{""release_year"": 1998, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,2155,"Slums of Beverly Hills, The (1998)",Comedy|Drama,Comedy,"{""release_year"": 1998, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2156,"Best Man, The (Testimone dello sposo, Il) (1998)",Comedy|Drama|Romance,Comedy,"{""release_year"": 1998, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller,Crime,"{""release_year"": 1986, ""primary_genre"": ""Crime""}",ml-latest-small/movies.csv
ml-latest-small,2160,Rosemary's Baby (1968),Drama|Horror|Thriller,Drama,"{""release_year"": 1968, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,2161,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy,Adventure,"{""release_year"": 1984, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy,Adventure,"{""release_year"": 1990, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2163,Attack of the Killer Tomatoes! (1978),Comedy|Horror,Comedy,"{""release_year"": 1978, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2164,Surf Nazis Must Die (1987),Action|Comedy|Drama|Horror,Action,"{""release_year"": 1987, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,2165,Your Friends and Neighbors (1998),Comedy|Drama,Comedy,"{""release_year"": 1998, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2166,Return to Paradise (1998),Crime|Drama|Romance|Thriller,Crime,"{""release_year"": 1998, ""primary_genre"": ""Crime""}",ml-latest-small/movies.csv
ml-latest-small,2167,Blade (1998),Action|Horror|Thriller,Action,"{""release_year"": 1998, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,2169,Dead Man on Campus (1998),Comedy,Comedy,"{""release_year"": 1998, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2170,Wrongfully Accused (1998),Action|Comedy,Action,"{""release_year"": 1998, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,2171,Next Stop Wonderland (1998),Comedy|Drama|Romance,Comedy,"{""release_year"": 1998, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy|Drama,Comedy,"{""release_year"": 1998, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2174,Beetlejuice (1988),Comedy|Fantasy,Comedy,"{""release_year"": 1988, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2175,Déjà Vu (1997),Drama|Romance,Drama,"{""release_year"": 1997, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,2176,Rope (1948),Crime|Drama|Thriller,Crime,"{""release_year"": 1948, ""primary_genre"": ""Crime""}",ml-latest-small/movies.csv
ml-latest-small,2177,Family Plot (1976),Comedy|Thriller,Comedy,"{""release_year"": 1976, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2178,Frenzy (1972),Thriller,Thriller,"{""release_year"": 1972, ""primary_genre"": ""Thriller""}",ml-latest-small/movies.csv
ml-latest-small,2179,Topaz (1969),Thriller,Thriller,"{""release_year"": 1969, ""primary_genre"": ""Thriller""}",ml-latest-small/movies.csv
ml-latest-small,2180,Torn Curtain (1966),Thriller,Thriller,"{""release_year"": 1966, ""primary_genre"": ""Thriller""}",ml-latest-small/movies.csv
ml-latest-small,2181,Marnie (1964),Drama|Mystery|Romance|Thriller,Drama,"{""release_year"": 1964, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,Drama,"{""release_year"": 1956, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,2183,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller,Adventure,"{""release_year"": 1956, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,2184,"Trouble with Harry, The (1955)",Comedy|Mystery,Comedy,"{""release_year"": 1955, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,2185,I Confess (1953),Thriller,Thriller,"{""release_year"": 1953, ""primary_genre"": ""Thriller""}",ml-latest-small/movies.csv
ml-latest-small,2186,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller,Crime,"{""release_year"": 1951, ""primary_genre"": ""Crime""}",ml-latest-small/movies.csv
ml-latest-small,2187,Stage Fright (1950),Mystery|Romance|Thriller,Mystery,"{""release_year"": 1950, ""primary_genre"": ""Mystery""}",ml-latest-small/movies.csv
